168	>> (1)	9	window_guard.rb:18
169	>> (0)	47	core.rb:935
170	>> (0)	28	rubyOF.rb:97
171	>> (0)	30	char_mapped_display.rb:315
172	>> (0)	10	core.rb:24
173	>> (0)	54	scheduler.rb:165
174	>> (1)	13	node_collection.rb:174
175	>> (0)	53	node_collection.rb:150
176	>> (0)	5	machine.rb:716
177	>> (0)	5	state.rb:160
178	>> (1)	342	char_mapped_display.rb:132
179	>> (0)	367	core.rb:1601
180	>> (1)	6	node_collection.rb:174
181	>> (0)	24	node_collection.rb:150
182	>> (0)	4	machine.rb:716
183	>> (0)	23	state.rb:160
184	>> (0)	31	live_code.rb:175
185	>> (0)	27	scheduler.rb:29
186	>> (0)	21	char_mapped_display.rb:315
187	>> (0)	56	char_mapped_display.rb:315
188	>> (0)	19	char_mapped_display.rb:315
189	>> (0)	17	char_mapped_display.rb:315
190	>> (0)	16	char_mapped_display.rb:315
191	>> (0)	9	core.rb:24
192	>> (0)	45	scheduler.rb:29
193	>> (2)	16	pathname.rb:48
194	>> (2)	10	pathname.rb:48
195	>> (2)	9	pathname.rb:48
196	>> (2)	9	pathname.rb:48
197	>> (2)	12	pathname.rb:48
198	>> (2)	10	pathname.rb:48
199	>> (1)	191	pathname.rb:395
200	>> (0)	226	pathname.rb:353
201	>> (2)	11	pathname.rb:48
202	>> (2)	10	pathname.rb:48
203	>> (2)	11	pathname.rb:48
204	>> (2)	8	pathname.rb:48
205	>> (2)	10	pathname.rb:48
206	>> (2)	11	pathname.rb:48
207	>> (1)	169	pathname.rb:395
208	>> (0)	200	pathname.rb:353
209	>> (1)	9	input_handler.rb:38
210	>> (1)	7	input_handler.rb:38
211	>> (0)	49	input_handler.rb:41
212	>> (1)	4	window_guard.rb:18
213	>> (0)	19	core.rb:750
214	>> (1)	18	sequence_memory.rb:60
215	>> (0)	34	sequence_memory.rb:21
216	>> (1)	4	window_guard.rb:18
217	>> (0)	18	core.rb:774
218	>> (0)	3	looper_pedal.rb:141
219	>> (1)	3	window_guard.rb:18
220	>> (0)	17	core.rb:778
221	>> (0)	5	core.rb:24
222	>> (0)	28	scheduler.rb:29
223	>> (0)	15	rubyOF.rb:126
224	>> (0)	19	char_mapped_display.rb:315
225	>> (1)	3	window_guard.rb:18
226	>> (0)	23	core.rb:815
227	>> (0)	8	core.rb:24
228	>> (0)	51	scheduler.rb:29
229	>> (0)	475	char_mapped_display.rb:315
230	>> (1)	5	window_guard.rb:18
231	>> (0)	20	core.rb:935
232	>> (0)	16	rubyOF.rb:97
233	>> (0)	30	char_mapped_display.rb:315
234	>> (0)	5	core.rb:24
235	>> (0)	29	scheduler.rb:165
236	>> (1)	11	node_collection.rb:174
237	>> (0)	73	node_collection.rb:150
238	>> (0)	7	machine.rb:716
239	>> (0)	8	state.rb:160
240	>> (1)	465	char_mapped_display.rb:132
241	>> (0)	503	core.rb:1601
242	>> (1)	5	node_collection.rb:174
243	>> (0)	41	node_collection.rb:150
244	>> (0)	11	machine.rb:716
245	>> (0)	7	state.rb:160
246	>> (0)	28	live_code.rb:175
247	>> (0)	36	scheduler.rb:29
248	>> (0)	35	char_mapped_display.rb:315
249	>> (0)	17	char_mapped_display.rb:315
250	>> (0)	16	char_mapped_display.rb:315
251	>> (0)	27	char_mapped_display.rb:315
252	>> (0)	16	char_mapped_display.rb:315
253	>> (0)	8	core.rb:24
254	>> (0)	50	scheduler.rb:29
255	>> (2)	17	pathname.rb:48
256	>> (2)	11	pathname.rb:48
257	>> (2)	13	pathname.rb:48
258	>> (2)	11	pathname.rb:48
259	>> (2)	15	pathname.rb:48
260	>> (2)	29	pathname.rb:48
261	>> (1)	238	pathname.rb:395
262	>> (0)	359	pathname.rb:353
263	>> (2)	11	pathname.rb:48
264	>> (2)	18	pathname.rb:48
265	>> (2)	10	pathname.rb:48
266	>> (2)	8	pathname.rb:48
267	>> (2)	19	pathname.rb:48
268	>> (2)	12	pathname.rb:48
269	>> (1)	187	pathname.rb:395
270	>> (0)	242	pathname.rb:353
271	>> (1)	10	input_handler.rb:38
272	>> (1)	7	input_handler.rb:38
273	>> (0)	55	input_handler.rb:41
274	>> (1)	4	window_guard.rb:18
275	>> (0)	20	core.rb:750
276	>> (1)	8	sequence_memory.rb:60
277	>> (0)	24	sequence_memory.rb:21
278	>> (1)	4	window_guard.rb:18
279	>> (0)	26	core.rb:774
280	>> (0)	4	looper_pedal.rb:141
281	>> (1)	3	window_guard.rb:18
282	>> (0)	19	core.rb:778
283	>> (0)	6	core.rb:24
284	>> (0)	45	scheduler.rb:29
285	>> (0)	17	rubyOF.rb:126
286	>> (0)	20	char_mapped_display.rb:315
287	>> (1)	4	window_guard.rb:18
288	>> (0)	20	core.rb:815
289	>> (0)	5	core.rb:24
290	>> (0)	29	scheduler.rb:29
291	>> (0)	22	char_mapped_display.rb:315
292	>> (1)	4	window_guard.rb:18
293	>> (0)	26	core.rb:935
294	>> (0)	16	rubyOF.rb:97
295	>> (0)	28	char_mapped_display.rb:315
296	>> (0)	4	core.rb:24
297	>> (0)	21	scheduler.rb:165
298	>> (1)	5	node_collection.rb:174
299	>> (0)	27	node_collection.rb:150
300	>> (0)	4	machine.rb:716
301	>> (0)	5	state.rb:160
302	>> (1)	343	char_mapped_display.rb:132
303	>> (0)	368	core.rb:1601
304	>> (1)	6	node_collection.rb:174
305	>> (0)	32	node_collection.rb:150
306	>> (0)	15	machine.rb:716
307	>> (0)	7	state.rb:160
308	>> (0)	32	live_code.rb:175
309	>> (0)	28	scheduler.rb:29
310	>> (0)	24	char_mapped_display.rb:315
311	>> (0)	20	char_mapped_display.rb:315
312	>> (0)	26	char_mapped_display.rb:315
313	>> (0)	18	char_mapped_display.rb:315
314	>> (0)	18	char_mapped_display.rb:315
315	>> (0)	17	core.rb:24
316	>> (0)	33	scheduler.rb:29
317	>> (2)	30	pathname.rb:48
318	>> (2)	18	pathname.rb:48
319	>> (2)	11	pathname.rb:48
320	>> (2)	12	pathname.rb:48
321	>> (2)	18	pathname.rb:48
322	>> (2)	13	pathname.rb:48
323	>> (1)	290	pathname.rb:395
324	>> (0)	355	pathname.rb:353
325	>> (2)	24	pathname.rb:48
326	>> (2)	28	pathname.rb:48
327	>> (2)	21	pathname.rb:48
328	>> (2)	20	pathname.rb:48
329	>> (2)	33	pathname.rb:48
330	>> (2)	38	pathname.rb:48
331	>> (1)	393	pathname.rb:395
332	>> (0)	483	pathname.rb:353
333	>> (1)	11	input_handler.rb:38
334	>> (1)	8	input_handler.rb:38
335	>> (0)	77	input_handler.rb:41
336	>> (1)	5	window_guard.rb:18
337	>> (0)	21	core.rb:750
338	>> (1)	9	sequence_memory.rb:60
339	>> (0)	26	sequence_memory.rb:21
340	>> (1)	7	window_guard.rb:18
341	>> (0)	39	core.rb:774
342	>> (0)	4	looper_pedal.rb:141
343	>> (1)	3	window_guard.rb:18
344	>> (0)	22	core.rb:778
345	>> (0)	7	core.rb:24
346	>> (0)	39	scheduler.rb:29
347	>> (0)	19	rubyOF.rb:126
348	>> (0)	28	char_mapped_display.rb:315
349	>> (1)	4	window_guard.rb:18
350	>> (0)	20	core.rb:815
351	>> (0)	5	core.rb:24
352	>> (0)	60	scheduler.rb:29
353	>> (0)	52	char_mapped_display.rb:315
354	>> (1)	4	window_guard.rb:18
355	>> (0)	20	core.rb:935
356	>> (0)	18	rubyOF.rb:97
357	>> (0)	27	char_mapped_display.rb:315
358	>> (0)	5	core.rb:24
359	>> (0)	24	scheduler.rb:165
360	>> (1)	9	node_collection.rb:174
361	>> (0)	38	node_collection.rb:150
362	>> (0)	4	machine.rb:716
363	>> (0)	14	state.rb:160
364	>> (1)	336	char_mapped_display.rb:132
365	>> (0)	368	core.rb:1601
366	>> (1)	6	node_collection.rb:174
367	>> (0)	36	node_collection.rb:150
368	>> (0)	9	machine.rb:716
369	>> (0)	7	state.rb:160
370	>> (0)	31	live_code.rb:175
371	>> (0)	30	scheduler.rb:29
372	>> (0)	53	char_mapped_display.rb:315
373	>> (0)	47	char_mapped_display.rb:315
374	>> (0)	19	char_mapped_display.rb:315
375	>> (0)	23	char_mapped_display.rb:315
376	>> (0)	22	char_mapped_display.rb:315
377	>> (0)	9	core.rb:24
378	>> (0)	55	scheduler.rb:29
379	>> (2)	30	pathname.rb:48
380	>> (2)	12	pathname.rb:48
381	>> (2)	26	pathname.rb:48
382	>> (2)	10	pathname.rb:48
383	>> (2)	20	pathname.rb:48
384	>> (2)	11	pathname.rb:48
385	>> (1)	246	pathname.rb:395
386	>> (0)	304	pathname.rb:353
387	>> (2)	70	pathname.rb:48
388	>> (2)	14	pathname.rb:48
389	>> (2)	14	pathname.rb:48
390	>> (2)	21	pathname.rb:48
391	>> (2)	18	pathname.rb:48
392	>> (2)	908	pathname.rb:48
393	>> (1)	1213	pathname.rb:395
394	>> (0)	1252	pathname.rb:353
395	>> (1)	10	input_handler.rb:38
396	>> (1)	7	input_handler.rb:38
397	>> (0)	60	input_handler.rb:41
398	>> (1)	4	window_guard.rb:18
399	>> (0)	25	core.rb:750
400	>> (1)	7	sequence_memory.rb:60
401	>> (0)	33	sequence_memory.rb:21
402	>> (1)	3	window_guard.rb:18
403	>> (0)	19	core.rb:774
404	>> (0)	3	looper_pedal.rb:141
405	>> (1)	3	window_guard.rb:18
406	>> (0)	19	core.rb:778
407	>> (0)	5	core.rb:24
408	>> (0)	39	scheduler.rb:29
409	>> (0)	17	rubyOF.rb:126
410	>> (0)	20	char_mapped_display.rb:315
411	>> (1)	4	window_guard.rb:18
412	>> (0)	20	core.rb:815
413	>> (0)	4	core.rb:24
414	>> (0)	30	scheduler.rb:29
415	>> (0)	18	char_mapped_display.rb:315
416	>> (1)	3	window_guard.rb:18
417	>> (0)	19	core.rb:935
418	>> (0)	19	rubyOF.rb:97
419	>> (0)	20	char_mapped_display.rb:315
420	>> (0)	7	core.rb:24
421	>> (0)	28	scheduler.rb:165
422	>> (1)	8	node_collection.rb:174
423	>> (0)	40	node_collection.rb:150
424	>> (0)	4	machine.rb:716
425	>> (0)	6	state.rb:160
426	>> (1)	322	char_mapped_display.rb:132
427	>> (0)	350	core.rb:1601
428	>> (1)	12	node_collection.rb:174
429	>> (0)	43	node_collection.rb:150
430	>> (0)	3	machine.rb:716
431	>> (0)	6	state.rb:160
432	>> (0)	57	live_code.rb:175
433	>> (0)	59	scheduler.rb:29
434	>> (0)	53	char_mapped_display.rb:315
435	>> (0)	35	char_mapped_display.rb:315
436	>> (0)	26	char_mapped_display.rb:315
437	>> (0)	19	char_mapped_display.rb:315
438	>> (0)	26	char_mapped_display.rb:315
439	>> (0)	8	core.rb:24
440	>> (0)	30	scheduler.rb:29
441	>> (2)	17	pathname.rb:48
442	>> (2)	10	pathname.rb:48
443	>> (2)	10	pathname.rb:48
444	>> (2)	18	pathname.rb:48
445	>> (2)	11	pathname.rb:48
446	>> (2)	10	pathname.rb:48
447	>> (1)	183	pathname.rb:395
448	>> (0)	220	pathname.rb:353
449	>> (2)	11	pathname.rb:48
450	>> (2)	10	pathname.rb:48
451	>> (2)	17	pathname.rb:48
452	>> (2)	8	pathname.rb:48
453	>> (2)	11	pathname.rb:48
454	>> (2)	10	pathname.rb:48
455	>> (1)	162	pathname.rb:395
456	>> (0)	211	pathname.rb:353
457	>> (1)	10	input_handler.rb:38
458	>> (1)	10	input_handler.rb:38
459	>> (0)	59	input_handler.rb:41
460	>> (1)	6	window_guard.rb:18
461	>> (0)	28	core.rb:750
462	>> (1)	10	sequence_memory.rb:60
463	>> (0)	32	sequence_memory.rb:21
464	>> (1)	4	window_guard.rb:18
465	>> (0)	21	core.rb:774
466	>> (0)	14	looper_pedal.rb:141
467	>> (1)	4	window_guard.rb:18
468	>> (0)	28	core.rb:778
469	>> (0)	6	core.rb:24
470	>> (0)	32	scheduler.rb:29
471	>> (0)	19	rubyOF.rb:126
472	>> (0)	22	char_mapped_display.rb:315
473	>> (1)	5	window_guard.rb:18
474	>> (0)	27	core.rb:815
475	>> (0)	6	core.rb:24
476	>> (0)	30	scheduler.rb:29
477	>> (0)	25	char_mapped_display.rb:315
478	>> (1)	5	window_guard.rb:18
479	>> (0)	22	core.rb:935
480	>> (0)	16	rubyOF.rb:97
481	>> (0)	25	char_mapped_display.rb:315
482	>> (0)	5	core.rb:24
483	>> (0)	21	scheduler.rb:165
484	>> (1)	6	node_collection.rb:174
485	>> (0)	31	node_collection.rb:150
486	>> (0)	6	machine.rb:716
487	>> (0)	6	state.rb:160
488	>> (1)	422	char_mapped_display.rb:132
489	>> (0)	459	core.rb:1601
490	>> (1)	12	node_collection.rb:174
491	>> (0)	53	node_collection.rb:150
492	>> (0)	9	machine.rb:716
493	>> (0)	13	state.rb:160
494	>> (0)	58	live_code.rb:175
495	>> (0)	42	scheduler.rb:29
496	>> (0)	57	char_mapped_display.rb:315
497	>> (0)	36	char_mapped_display.rb:315
498	>> (0)	47	char_mapped_display.rb:315
499	>> (0)	33	char_mapped_display.rb:315
500	>> (0)	44	char_mapped_display.rb:315
501	>> (0)	18	core.rb:24
502	>> (0)	79	scheduler.rb:29
503	>> (2)	26	pathname.rb:48
504	>> (2)	24	pathname.rb:48
505	>> (2)	30	pathname.rb:48
506	>> (2)	19	pathname.rb:48
507	>> (2)	23	pathname.rb:48
508	>> (2)	24	pathname.rb:48
509	>> (1)	345	pathname.rb:395
510	>> (0)	416	pathname.rb:353
511	>> (2)	24	pathname.rb:48
512	>> (2)	23	pathname.rb:48
513	>> (2)	28	pathname.rb:48
514	>> (2)	18	pathname.rb:48
515	>> (2)	23	pathname.rb:48
516	>> (2)	22	pathname.rb:48
517	>> (1)	326	pathname.rb:395
518	>> (0)	394	pathname.rb:353
519	>> (1)	20	input_handler.rb:38
520	>> (1)	16	input_handler.rb:38
521	>> (0)	113	input_handler.rb:41
522	>> (1)	9	window_guard.rb:18
523	>> (0)	45	core.rb:750
524	>> (1)	17	sequence_memory.rb:60
525	>> (0)	51	sequence_memory.rb:21
526	>> (1)	8	window_guard.rb:18
527	>> (0)	52	core.rb:774
528	>> (0)	9	looper_pedal.rb:141
529	>> (1)	9	window_guard.rb:18
530	>> (0)	42	core.rb:778
531	>> (0)	12	core.rb:24
532	>> (0)	72	scheduler.rb:29
533	>> (0)	28	rubyOF.rb:126
534	>> (0)	42	char_mapped_display.rb:315
535	>> (1)	9	window_guard.rb:18
536	>> (0)	42	core.rb:815
537	>> (0)	10	core.rb:24
538	>> (0)	73	scheduler.rb:29
539	>> (0)	31	char_mapped_display.rb:315
540	>> (1)	9	window_guard.rb:18
541	>> (0)	43	core.rb:935
542	>> (0)	30	rubyOF.rb:97
543	>> (0)	32	char_mapped_display.rb:315
544	>> (0)	11	core.rb:24
545	>> (0)	44	scheduler.rb:165
546	>> (1)	7	node_collection.rb:174
547	>> (0)	32	node_collection.rb:150
548	>> (0)	4	machine.rb:716
549	>> (0)	6	state.rb:160
550	>> (1)	335	char_mapped_display.rb:132
551	>> (0)	361	core.rb:1601
552	>> (1)	6	node_collection.rb:174
553	>> (0)	25	node_collection.rb:150
554	>> (0)	4	machine.rb:716
555	>> (0)	5	state.rb:160
556	>> (0)	27	live_code.rb:175
557	>> (0)	23	scheduler.rb:29
558	>> (0)	21	char_mapped_display.rb:315
559	>> (0)	24	char_mapped_display.rb:315
560	>> (0)	16	char_mapped_display.rb:315
561	>> (0)	34	char_mapped_display.rb:315
562	>> (0)	17	char_mapped_display.rb:315
563	>> (0)	9	core.rb:24
564	>> (0)	40	scheduler.rb:29
565	>> (2)	17	pathname.rb:48
566	>> (2)	11	pathname.rb:48
567	>> (2)	18	pathname.rb:48
568	>> (2)	9	pathname.rb:48
569	>> (2)	11	pathname.rb:48
570	>> (2)	42	pathname.rb:48
571	>> (1)	244	pathname.rb:395
572	>> (0)	305	pathname.rb:353
573	>> (2)	21	pathname.rb:48
574	>> (2)	10	pathname.rb:48
575	>> (2)	10	pathname.rb:48
576	>> (2)	15	pathname.rb:48
577	>> (2)	14	pathname.rb:48
578	>> (2)	18	pathname.rb:48
579	>> (1)	184	pathname.rb:395
580	>> (0)	216	pathname.rb:353
581	>> (1)	21	input_handler.rb:38
582	>> (1)	8	input_handler.rb:38
583	>> (0)	78	input_handler.rb:41
584	>> (1)	5	window_guard.rb:18
585	>> (0)	30	core.rb:750
586	>> (1)	8	sequence_memory.rb:60
587	>> (0)	25	sequence_memory.rb:21
588	>> (1)	4	window_guard.rb:18
589	>> (0)	18	core.rb:774
590	>> (0)	3	looper_pedal.rb:141
591	>> (1)	4	window_guard.rb:18
592	>> (0)	31	core.rb:778
593	>> (0)	5	core.rb:24
594	>> (0)	43	scheduler.rb:29
595	>> (0)	20	rubyOF.rb:126
596	>> (0)	20	char_mapped_display.rb:315
597	>> (1)	3	window_guard.rb:18
598	>> (0)	23	core.rb:815
599	>> (0)	5	core.rb:24
600	>> (0)	30	scheduler.rb:29
601	>> (0)	26	char_mapped_display.rb:315
602	>> (1)	4	window_guard.rb:18
603	>> (0)	18	core.rb:935
604	>> (0)	17	rubyOF.rb:97
605	>> (0)	18	char_mapped_display.rb:315
606	>> (0)	4	core.rb:24
607	>> (0)	28	scheduler.rb:165
608	>> (1)	6	node_collection.rb:174
609	>> (0)	38	node_collection.rb:150
610	>> (0)	4	machine.rb:716
611	>> (0)	13	state.rb:160
612	>> (1)	352	char_mapped_display.rb:132
613	>> (0)	379	core.rb:1601
614	>> (1)	11	node_collection.rb:174
615	>> (0)	62	node_collection.rb:150
616	>> (0)	10	machine.rb:716
617	>> (0)	6	state.rb:160
618	>> (0)	55	live_code.rb:175
619	>> (0)	47	scheduler.rb:29
620	>> (0)	23	char_mapped_display.rb:315
621	>> (0)	53	char_mapped_display.rb:315
622	>> (0)	17	char_mapped_display.rb:315
623	>> (0)	18	char_mapped_display.rb:315
624	>> (0)	20	char_mapped_display.rb:315
625	>> (0)	19	core.rb:24
626	>> (0)	44	scheduler.rb:29
627	>> (2)	18	pathname.rb:48
628	>> (2)	11	pathname.rb:48
629	>> (2)	9	pathname.rb:48
630	>> (2)	10	pathname.rb:48
631	>> (2)	14	pathname.rb:48
632	>> (2)	11	pathname.rb:48
633	>> (1)	192	pathname.rb:395
634	>> (0)	233	pathname.rb:353
635	>> (2)	12	pathname.rb:48
636	>> (2)	10	pathname.rb:48
637	>> (2)	10	pathname.rb:48
638	>> (2)	9	pathname.rb:48
639	>> (2)	10	pathname.rb:48
640	>> (2)	10	pathname.rb:48
641	>> (1)	181	pathname.rb:395
642	>> (0)	222	pathname.rb:353
643	>> (1)	10	input_handler.rb:38
644	>> (1)	7	input_handler.rb:38
645	>> (0)	53	input_handler.rb:41
646	>> (1)	13	window_guard.rb:18
647	>> (0)	32	core.rb:750
648	>> (1)	8	sequence_memory.rb:60
649	>> (0)	25	sequence_memory.rb:21
650	>> (1)	4	window_guard.rb:18
651	>> (0)	20	core.rb:774
652	>> (0)	4	looper_pedal.rb:141
653	>> (1)	13	window_guard.rb:18
654	>> (0)	30	core.rb:778
655	>> (0)	6	core.rb:24
656	>> (0)	39	scheduler.rb:29
657	>> (0)	19	rubyOF.rb:126
658	>> (0)	20	char_mapped_display.rb:315
659	>> (1)	3	window_guard.rb:18
660	>> (0)	28	core.rb:815
661	>> (0)	35	ofx_extensions.rb:78
662	>> (0)	19	char_mapped_display.rb:315
663	>> (0)	12	ofx_extensions.rb:78
664	>> (0)	21	char_mapped_display.rb:315
665	>> (0)	12	ofx_extensions.rb:78
666	>> (0)	26	char_mapped_display.rb:315
667	>> (0)	18	char_mapped_display.rb:315
668	>> (1)	16	rubyOF.rb:103
669	>> (0)	45	rubyOF.rb:111
670	>> (0)	21	char_mapped_display.rb:315
671	>> (0)	34	ofx_extensions.rb:52
672	>> (0)	25	ofx_extensions.rb:52
673	>> (0)	36	char_mapped_display.rb:315
674	>> (0)	46	char_mapped_display.rb:315
675	>> (0)	6	core.rb:24
676	>> (0)	42	scheduler.rb:29
677	>> (0)	19	char_mapped_display.rb:315
678	>> (1)	4	window_guard.rb:18
679	>> (0)	30	core.rb:935
680	>> (0)	18	rubyOF.rb:97
681	>> (0)	24	char_mapped_display.rb:315
682	>> (0)	5	core.rb:24
683	>> (0)	22	scheduler.rb:165
684	>> (1)	9	node_collection.rb:174
685	>> (0)	45	node_collection.rb:150
686	>> (0)	6	machine.rb:716
687	>> (0)	11	state.rb:160
688	>> (1)	372	char_mapped_display.rb:132
689	>> (0)	415	core.rb:1601
690	>> (1)	13	node_collection.rb:174
691	>> (0)	36	node_collection.rb:150
692	>> (0)	4	machine.rb:716
693	>> (0)	9	state.rb:160
694	>> (0)	28	live_code.rb:175
695	>> (0)	29	scheduler.rb:29
696	>> (0)	25	char_mapped_display.rb:315
697	>> (0)	30	char_mapped_display.rb:315
698	>> (0)	18	char_mapped_display.rb:315
699	>> (0)	18	char_mapped_display.rb:315
700	>> (0)	25	char_mapped_display.rb:315
701	>> (0)	21	core.rb:24
702	>> (0)	61	scheduler.rb:29
703	>> (2)	36	pathname.rb:48
704	>> (2)	22	pathname.rb:48
705	>> (2)	19	pathname.rb:48
706	>> (2)	12	pathname.rb:48
707	>> (2)	13	pathname.rb:48
708	>> (2)	30	pathname.rb:48
